label,message,message_length,word_count,cleaned_message,processed_message
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",61,14,hmm ok ill stay for like an hour cos my eye is really sore,hmm ok ill stay like hour co eye realli sore
0,Dear got bus directly to calicut,32,6,dear got bus directly to calicut,dear got bu directli calicut
0,Mm umma ask vava also to come tell him can play later together,62,13,mm umma ask vava also to come tell him can play later together,mm umma ask vava also come tell play later togeth
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",79,14,well the general price is ltgt oz let me know ifwhenhow much you want,well gener price ltgt oz let know ifwhenhow much want
0,"Sorry, I'll call later",22,4,sorry ill call later,sorri ill call later
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",158,22,each moment in a dayhas its own valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find them all todaygood morning,moment dayha valuemorn bring hopeafternoon bring faitheven bring luvnight bring restwish u find todaygood morn
0,&lt;#&gt;  w jetton ave if you forgot,37,7,ltgt w jetton ave if you forgot,ltgt w jetton ave forgot
0,Ok i'm coming home now.,23,5,ok im coming home now,ok im come home
0,Can not use foreign stamps in this country.,43,8,can not use foreign stamps in this country,use foreign stamp countri
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",149,22,double mins and txts months free bluetooth on orange available on sony nokia motorola phones call mobileupd on or calloptoutndx,doubl min txt month free bluetooth orang avail soni nokia motorola phone call mobileupd calloptoutndx
0,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",108,21,sorry its a lot of friendofafriend stuff im just now about to talk to the actual guy who wants to buy,sorri lot friendofafriend stuff im talk actual guy want buy
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,29,free for st week no nokia tone ur mob every week just txt nokia to get txting and tell ur mates pobox wwq normptone,free st week nokia tone ur mob everi week txt nokia get txting tell ur mate pobox wwq normpton
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,27,want to funk up ur fone with a weekly new tone reply tonesu this text the original n best tones gbp network operator rates apply,want funk ur fone weekli new tone repli tonesu text origin n best tone gbp network oper rate appli
1,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",147,30,cmon babe make me horny turn me on txt me your fantasy now babe im hot sticky and need you now all replies cost cancel send stop,cmon babe make horni turn txt fantasi babe im hot sticki need repli cost cancel send stop
0,I will come tomorrow di,23,5,i will come tomorrow di,come tomorrow di
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,15,wylie update my weed dealer carlos went to freedom and had a class with lunsford,wyli updat weed dealer carlo went freedom class lunsford
0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,154,35,are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,happi babi alright take job hope fine send kiss make smile across sea kiss kiss
0,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,84,18,c movie is juz last minute decision mah juz watch lar but i tot not interested,c movi juz last minut decis mah juz watch lar tot interest
0,How are you enjoying this semester? Take care brother.,54,9,how are you enjoying this semester take care brother,enjoy semest take care brother
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,22,important information orange user xxxxxx today is ur lucky day find out why log onto theres a fantastic prizeawaiting you,import inform orang user xxxxxx today ur lucki day find log onto there fantast prizeawait
0,"Get the door, I'm here",22,5,get the door im here,get door im
0,"Lets use it next week, princess :)",34,7,lets use it next week princess,let use next week princess
0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,68,17,or i go home first lar wait me lor i put down my stuff first,go home first lar wait lor put stuff first
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,74,17,i want kfc its tuesday only buy meals only no gravy only mark,want kfc tuesday buy meal gravi mark
0,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,16,no dahe is stupid daalways sending like thisdon believe any of those messagepandy is a mental,dahe stupid daalway send like thisdon believ messagepandi mental
0,Oi when you gonna ring,22,5,oi when you gonna ring,oi gonna ring
1,Missed call alert. These numbers called but left no message. 07008009200,72,11,missed call alert these numbers called but left no message,miss call alert number call left messag
0,I attended but nothing is there.,32,6,i attended but nothing is there,attend noth
0,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,76,18,ard like dat lor we juz meet in mrt station then dun haf to come out,ard like dat lor juz meet mrt station dun haf come
0,No dear i was sleeping :-P,26,6,no dear i was sleeping p,dear sleep p
0,Er mw im filled tuth is aight,29,7,er mw im filled tuth is aight,er mw im fill tuth aight
0,Will be office around 4 pm. Now i am going hospital.,52,11,will be office around pm now i am going hospital,offic around pm go hospit
0,Actually i'm waiting for 2 weeks when they start putting ad.,60,11,actually im waiting for weeks when they start putting ad,actual im wait week start put ad
0,Anything lor if they all go then i go lor...,44,10,anything lor if they all go then i go lor,anyth lor go go lor
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,18,u free on sat rite u wan watch infernal affairs wif me n darren n mayb xy,u free sat rite u wan watch infern affair wif n darren n mayb xy
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",263,54,plz note if anyone calling from a mobile co amp asks u to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
0,Yo you around? A friend of mine's lookin to pick up later tonight,65,13,yo you around a friend of mines lookin to pick up later tonight,yo around friend mine lookin pick later tonight
0,Stupid auto correct on my phone,31,6,stupid auto correct on my phone,stupid auto correct phone
0,Double eviction this week - Spiral and Michael and good riddance to them!,73,13,double eviction this week spiral and michael and good riddance to them,doubl evict week spiral michael good riddanc
0,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",127,23,the world suffers a lot not because of the violence of bad people but because of the silence of good people gud night,world suffer lot violenc bad peopl silenc good peopl gud night
0,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,25,ok thats cool its just off either raglan rd or edward rd behind the cricket ground gimme ring when ur closeby see you tuesday,ok that cool either raglan rd edward rd behind cricket ground gimm ring ur closebi see tuesday
0,Buy one egg for me da..please:),31,6,buy one egg for me daplease,buy one egg dapleas
0,Have you started in skye,24,5,have you started in skye,start skye
0,Have you bookedthe hut? And also your time off? How are you by the way?,71,15,have you bookedthe hut and also your time off how are you by the way,bookedth hut also time way
